"date.run","response","fixed","altitude_included","random","Age.filter","best.model","significant","p.value","sample.size","Rsq.R2m","Rsq.R2c","delta.aic","linear.slope"
2019-05-20,"GPP","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,3.741e-09,303,0.4934,0.9892,14.78,0.00163
2019-05-20,"NPP","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.946e-08,95,0.5858,0.9849,3.805,0.00236
2019-05-20,"BNPP_root","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,7.795e-08,108,0.4879,0.9852,9.16,0.00163
2019-05-20,"BNPP_root_fine","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.003715,93,0.3142,0.9072,0.0356,0.00132
2019-05-20,"GPP","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,5.722e-08,303,0.4613,0.9896,16.34,1.7501
2019-05-20,"NPP","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,5.5e-07,95,0.5197,0.9856,2.704,3.14506
2019-05-20,"BNPP_root","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.574e-06,108,0.4352,0.9865,2.704,2.5654
2019-05-20,"BNPP_root_fine","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.004462,93,0.346,0.9074,4.946,1.48559
2019-05-20,"GPP","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.508e-06,303,0.3268,0.9897,1.197,1e-05
2019-05-20,"NPP","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.743e-08,95,0.5273,0.9884,0.5011,1e-05
2019-05-20,"BNPP_root","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,6.21e-07,108,0.3919,0.986,1.296,1e-05
2019-05-20,"BNPP_root_fine","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.005729,93,0.2705,0.9189,2.134,0
2019-05-20,"ANPP_1","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.021e-12,131,0.5347,0.9857,2.017,0.07057
2019-05-20,"ANPP_foliage","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.226e-13,92,0.6931,0.9892,2.253,0.07875
2019-05-20,"ANPP_1","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.46e-07,132,0.2838,0.9872,12.52,9e-05
2019-05-20,"ANPP_foliage","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.538e-06,98,0.4327,0.9848,16.03,0.00027
2019-05-20,"ANPP_1","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.289e-14,164,0.5201,0.9893,1.412,-0.03435
2019-05-20,"ANPP_foliage","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.097e-13,128,0.6033,0.9898,0.3033,-0.036
2019-05-20,"ANPP_1","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.325e-09,164,0.4082,0.9872,2.73,0.0551
2019-05-20,"ANPP_foliage","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.352e-15,128,0.665,0.9897,2.058,0.07893
2019-05-20,"ANPP_1","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.235e-11,164,0.4403,0.9861,1.885,-0.0149
2019-05-20,"ANPP_foliage","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.287e-12,128,0.5579,0.9896,0.2805,-0.01626
2019-05-20,"ANPP_1","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,6.368e-10,164,0.413,0.9854,2.032,-0.04595
2019-05-20,"ANPP_foliage","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.827e-11,128,0.5293,0.9889,0.03762,-0.05165
2019-05-20,"ANPP_1","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.075e-06,164,0.242,0.9874,1.381,0.00028
2019-05-20,"ANPP_foliage","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,6.236e-07,128,0.3219,0.9867,5.318,0.00049
2019-05-20,"ANPP_1","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.697e-11,164,0.4669,0.988,1.906,-0.00711
2019-05-20,"ANPP_foliage","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,8.122e-14,128,0.612,0.9898,2.198,-0.00846
2019-05-20,"ANPP_1","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.785e-05,164,0.2188,0.9895,3.889,0.0026
2019-05-20,"ANPP_foliage","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.002251,128,0.1271,0.9912,0.5686,0.00653
2019-05-20,"ANPP_1","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.309e-08,164,0.3714,0.9884,0.2736,5.93501
2019-05-20,"ANPP_foliage","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.215e-14,128,0.6613,0.9899,4.097,9.01565
2019-05-20,"ANPP_1","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.593e-05,164,0.1639,0.9885,2.183,2e-05
2019-05-20,"ANPP_foliage","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.002297,128,0.116,0.9907,0.6898,4e-05
2019-05-20,"ANPP_1","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,3.475e-08,164,0.4354,0.9916,9.503,0.00081
2019-05-20,"ANPP_foliage","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.699e-11,128,0.4895,0.99,6.253,0.00186
2019-05-20,"ANPP_1","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.079e-05,164,0.2886,0.9911,1.399,0.85461
2019-05-20,"ANPP_foliage","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.036e-10,128,0.4382,0.9885,4.826,2.8517
2019-05-20,"ANPP_1","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.224e-09,164,0.337,0.9891,4.459,0
2019-05-20,"ANPP_foliage","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,6.539e-08,128,0.3614,0.9901,1.45,1e-05
2019-05-20,"ANPP_woody","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0003241,58,0.5148,0.9847,0.05576,0.05539
2019-05-20,"ANPP_woody_stem","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.061e-17,268,0.4562,0.978,1.845,0.06272
2019-05-20,"ANPP_woody","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0009138,57,0.387,0.9844,9.277,0.00017
2019-05-20,"ANPP_woody_stem","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,7.596e-11,270,0.2755,0.98,2.913,0.00023
2019-05-20,"ANPP_woody","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0003849,82,0.3672,0.9842,5.472,-0.0187
2019-05-20,"ANPP_woody_stem","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.75e-17,304,0.4031,0.9842,0.6932,-0.02629
2019-05-20,"ANPP_woody","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0002764,82,0.4471,0.9857,3.05,0.04833
2019-05-20,"ANPP_woody_stem","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.065e-14,304,0.373,0.9823,0.2827,0.05138
2019-05-20,"ANPP_woody","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0001285,82,0.4793,0.9867,0.6482,-0.01291
2019-05-20,"ANPP_woody_stem","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.452e-15,304,0.3391,0.9812,2.01,-0.01213
2019-05-20,"ANPP_woody","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0001092,82,0.4407,0.9847,0.9992,-0.04546
2019-05-20,"ANPP_woody_stem","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,8.018e-14,304,0.3078,0.9813,2.091,-0.03794
2019-05-20,"ANPP_woody","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.03908,82,0.1259,0.9837,2.325,0.00031
2019-05-20,"ANPP_woody_stem","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.176e-12,304,0.294,0.9804,0.9833,0.00033
2019-05-20,"ANPP_woody","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0001414,82,0.5044,0.986,1.773,-0.00614
2019-05-20,"ANPP_woody_stem","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.23e-13,304,0.34,0.9824,1.979,-0.00568
2019-05-20,"ANPP_woody","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod",FALSE,0.1232,82,0.1077,0.9868,1.703,0.004
2019-05-20,"ANPP_woody_stem","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.556e-08,304,0.2106,0.9843,9.326,0.00236
2019-05-20,"ANPP_woody","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.007435,82,0.214,0.985,2.319,4.61694
2019-05-20,"ANPP_woody_stem","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.829e-13,304,0.36,0.983,1.382,5.42989
2019-05-20,"ANPP_woody","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod",FALSE,0.1137,82,0.1069,0.9846,2.393,3e-05
2019-05-20,"ANPP_woody_stem","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.135e-10,304,0.2405,0.9812,0.1666,4e-05
2019-05-20,"ANPP_woody","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.00158,82,0.2604,0.9851,0.0008157,0.00159
2019-05-20,"ANPP_woody_stem","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,6.137e-14,304,0.4299,0.987,23.97,0.00086
2019-05-20,"ANPP_woody","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.002085,82,0.2458,0.9846,1.028,2.04295
2019-05-20,"ANPP_woody_stem","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,3.267e-11,304,0.3699,0.9861,12.1,1.24658
2019-05-20,"ANPP_woody","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.007854,82,0.1929,0.9857,2.224,0
2019-05-20,"ANPP_woody_stem","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.338e-13,304,0.2873,0.9845,16.89,0
