"date.run","response","fixed","altitude_included","random","Age.filter","best.model","significant","p.value","sample.size","Rsq.R2m","Rsq.R2c","delta.aic","linear.slope"
2019-04-09,"ANPP_1","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.394e-08,109,0.4251,0.9824,2.104,0.39526
2019-04-09,"ANPP_foliage","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.334e-10,65,0.6906,0.9874,2.174,0.81333
2019-04-09,"ANPP_1","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,8.45e-06,110,0.3361,0.9843,2.294,0.02992
2019-04-09,"ANPP_foliage","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0002581,71,0.355,0.9822,8.781,0.24046
2019-04-09,"ANPP_1","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.992e-11,137,0.4888,0.9872,2.115,-0.51289
2019-04-09,"ANPP_foliage","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.514e-10,95,0.5974,0.9891,0.2439,-0.73605
2019-04-09,"ANPP_1","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,6.661e-07,137,0.3518,0.9854,1.154,0.26086
2019-04-09,"ANPP_foliage","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.742e-12,95,0.6933,0.9881,1.903,0.79108
2019-04-09,"ANPP_1","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.832e-08,137,0.3919,0.9853,1.289,-0.31295
2019-04-09,"ANPP_foliage","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,7.864e-10,95,0.5675,0.9876,2.209,-0.70217
2019-04-09,"ANPP_1","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.999e-07,137,0.383,0.985,0.4914,-0.26491
2019-04-09,"ANPP_foliage","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.341e-09,95,0.5566,0.9865,2.21,-0.67203
2019-04-09,"ANPP_1","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.005e-06,137,0.3078,0.9845,2.169,0.17959
2019-04-09,"ANPP_foliage","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,8.23e-05,95,0.2626,0.9854,3.33,0.38276
2019-04-09,"ANPP_1","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.602e-08,137,0.4268,0.9855,1.633,-0.35897
2019-04-09,"ANPP_foliage","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.301e-11,95,0.6223,0.9879,2.331,-0.72511
2019-04-09,"ANPP_1","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.769e-06,137,0.3032,0.9857,0.5372,0.17607
2019-04-09,"ANPP_foliage","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.001408,95,0.1778,0.9898,2.333,0.34219
2019-04-09,"ANPP_1","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.623e-07,137,0.3662,0.9858,1.891,0.29173
2019-04-09,"ANPP_foliage","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.98e-11,95,0.6875,0.9884,4.435,0.78867
2019-04-09,"ANPP_1","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.563e-06,137,0.276,0.9844,2.173,0.17733
2019-04-09,"ANPP_foliage","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.005038,95,0.1391,0.9893,1.794,0.27141
2019-04-09,"ANPP_1","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.961e-06,137,0.3853,0.9884,2.511,0.08533
2019-04-09,"ANPP_foliage","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,9.323e-09,95,0.5212,0.9881,0.9018,0.64534
2019-04-09,"ANPP_1","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,9.493e-06,137,0.2627,0.9858,0.5748,0.02365
2019-04-09,"ANPP_foliage","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.807e-08,95,0.4945,0.9854,3.444,0.56711
2019-04-09,"ANPP_1","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,9.316e-07,137,0.3278,0.9871,0.3248,0.21987
2019-04-09,"ANPP_foliage","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.948e-06,95,0.3859,0.9898,1.128,0.50511
2019-04-09,"ANPP_woody","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0003472,36,0.566,0.9888,3.103,0.57058
2019-04-09,"ANPP_woody_stem","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.394e-12,234,0.3302,0.9839,0.7417,0.43737
2019-04-09,"ANPP_woody","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.000811,35,0.4552,0.9905,8.159,0.09694
2019-04-09,"ANPP_woody_stem","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.777e-07,236,0.2004,0.9859,0.8829,0.17323
2019-04-09,"ANPP_woody","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0004765,54,0.4622,0.9867,2.438,-0.42563
2019-04-09,"ANPP_woody_stem","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.863e-12,265,0.312,0.9891,1.087,-0.40715
2019-04-09,"ANPP_woody","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0006746,54,0.4208,0.9868,0.7284,0.48137
2019-04-09,"ANPP_woody_stem","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.462e-09,265,0.2776,0.9874,1.698,0.37508
2019-04-09,"ANPP_woody","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0002151,54,0.4711,0.9873,1.213,-0.52334
2019-04-09,"ANPP_woody_stem","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,7.623e-10,265,0.2356,0.9862,2.101,-0.30037
2019-04-09,"ANPP_woody","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0004693,54,0.4517,0.9873,1.609,-0.49167
2019-04-09,"ANPP_woody_stem","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.548e-08,265,0.2052,0.9861,2.003,-0.25772
2019-04-09,"ANPP_woody","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.04045,54,0.1824,0.987,2.471,0.19911
2019-04-09,"ANPP_woody_stem","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.532e-08,265,0.2158,0.9852,2.102,0.24551
2019-04-09,"ANPP_woody","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.000473,54,0.4464,0.9887,1.906,-0.49414
2019-04-09,"ANPP_woody_stem","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.213e-09,265,0.2496,0.9874,1.819,-0.321
2019-04-09,"ANPP_woody","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.03238,54,0.1878,0.9904,2.38,0.23092
2019-04-09,"ANPP_woody_stem","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,5.653e-06,265,0.1717,0.988,3.75,0.1232
2019-04-09,"ANPP_woody","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.002766,54,0.3439,0.9874,2.272,0.42798
2019-04-09,"ANPP_woody_stem","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.938e-09,265,0.2767,0.9876,1.917,0.38424
2019-04-09,"ANPP_woody","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",FALSE,0.07631,54,0.1345,0.9895,2.191,0.0646
2019-04-09,"ANPP_woody_stem","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.348e-07,265,0.1868,0.9862,1.623,0.30613
2019-04-09,"ANPP_woody","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.000101,54,0.5081,0.9873,0.4433,0.51991
2019-04-09,"ANPP_woody_stem","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.886e-09,265,0.3618,0.991,16.14,0.2063
2019-04-09,"ANPP_woody","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0001891,54,0.5212,0.9851,0.7184,0.52832
2019-04-09,"ANPP_woody_stem","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.769e-07,265,0.2842,0.9894,4.84,0.24552
2019-04-09,"ANPP_woody","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0006326,54,0.4148,0.9881,2.139,0.41023
2019-04-09,"ANPP_woody_stem","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.188e-09,265,0.2089,0.9899,12.04,0.24374
