"date.run","response","fixed","altitude_included","random","Age.filter","best.model","significant","p.value","sample.size","Rsq.R2m","Rsq.R2c","delta.aic","linear.slope"
2019-05-20,"GPP","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,7.689e-14,223,0.718,0.9972,10.22,-0.06893
2019-05-20,"NPP","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,3.911e-08,69,0.687,0.9839,3.634,-0.06027
2019-05-20,"BNPP_root","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.148e-05,101,0.3775,0.9858,4.218,-0.05068
2019-05-20,"BNPP_root_fine","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.003198,90,0.3155,0.8879,1.602,-0.03016
2019-05-20,"GPP","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.541e-08,223,0.5261,0.9973,1.792,0.00091
2019-05-20,"NPP","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.807e-05,69,0.5123,0.978,1.371,0.00078
2019-05-20,"BNPP_root","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.01678,101,0.1709,0.9851,0.3112,0.00034
2019-05-20,"BNPP_root_fine","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.02146,90,0.2848,0.8888,3.169,0.00022
2019-05-20,"GPP","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.538e-08,223,0.5415,0.9975,0.006416,-0.00851
2019-05-20,"NPP","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.826e-08,69,0.6988,0.9831,2.412,-0.0097
2019-05-20,"BNPP_root","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.398e-05,101,0.3565,0.9852,1.858,-0.00708
2019-05-20,"BNPP_root_fine","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.001324,90,0.371,0.8966,1.687,-0.00485
2019-05-20,"GPP","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.001359,223,0.2284,0.9973,1.033,0.00896
2019-05-20,"NPP","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.04178,69,0.1763,0.9866,0.8613,0.00775
2019-05-20,"BNPP_root","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod",FALSE,0.8958,101,0.004163,0.9852,3.758,0.001
2019-05-20,"BNPP_root_fine","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod",FALSE,0.415,90,0.07114,0.8863,2.242,0.00314
2019-05-20,"GPP","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.653e-13,223,0.6819,0.997,0.03927,10.77496
2019-05-20,"NPP","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,6.438e-09,69,0.7375,0.9814,2.266,10.47408
2019-05-20,"BNPP_root","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.717e-06,101,0.4181,0.9845,1.238,8.12341
2019-05-20,"BNPP_root_fine","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.002745,90,0.3241,0.898,1.718,5.0207
2019-05-20,"GPP","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.001889,223,0.2334,0.9975,0.8567,7e-05
2019-05-20,"NPP","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod",FALSE,0.1896,69,0.09362,0.9826,2.445,4e-05
2019-05-20,"BNPP_root","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod",FALSE,0.5669,101,0.01875,0.9848,1.832,2e-05
2019-05-20,"BNPP_root_fine","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",FALSE,0.07518,90,0.243,0.8908,1.118,3e-05
2019-05-20,"GPP","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.723e-07,223,0.5392,0.9974,9.635,0.00151
2019-05-20,"NPP","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.19e-06,69,0.6179,0.9814,2.479,0.00243
2019-05-20,"BNPP_root","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.603e-05,101,0.4057,0.9838,8.847,0.00137
2019-05-20,"BNPP_root_fine","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.003432,90,0.3575,0.8996,1.622,0.00133
2019-05-20,"GPP","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,8.324e-07,223,0.5059,0.9975,10.13,1.80767
2019-05-20,"NPP","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,8.226e-06,69,0.5452,0.9826,2.344,3.10332
2019-05-20,"BNPP_root","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0004833,101,0.333,0.9851,2.506,2.15618
2019-05-20,"BNPP_root_fine","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.004546,90,0.3696,0.8911,3.444,1.71269
2019-05-20,"GPP","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.212e-05,223,0.411,0.9974,1.441,1e-05
2019-05-20,"NPP","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.869e-07,69,0.587,0.988,1.232,1e-05
2019-05-20,"BNPP_root","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0001264,101,0.3133,0.9848,1.534,1e-05
2019-05-20,"BNPP_root_fine","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.01643,90,0.2693,0.9035,2.341,0
2019-05-20,"ANPP_1","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.89e-11,109,0.5117,0.9855,2.23,0.076
2019-05-20,"ANPP_foliage","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.221e-11,65,0.7198,0.9871,2.274,0.08552
2019-05-20,"ANPP_1","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.028e-06,109,0.3235,0.9879,5.441,2e-05
2019-05-20,"ANPP_foliage","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,3.636e-05,71,0.4284,0.9814,11.93,0.00023
2019-05-20,"ANPP_1","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.367e-13,136,0.5591,0.9882,2.21,-0.03529
2019-05-20,"ANPP_foliage","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.03e-11,95,0.6557,0.9887,0.369,-0.03759
2019-05-20,"ANPP_1","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.325e-09,136,0.4511,0.9882,0.2669,0.05403
2019-05-20,"ANPP_foliage","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,7.386e-14,95,0.7367,0.9879,2.224,0.08482
2019-05-20,"ANPP_1","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.185e-12,136,0.4884,0.9877,2.141,-0.01754
2019-05-20,"ANPP_foliage","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.255e-11,95,0.6382,0.9887,2.23,-0.01804
2019-05-20,"ANPP_1","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.724e-11,136,0.4818,0.9877,2.166,-0.0555
2019-05-20,"ANPP_foliage","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.92e-11,95,0.6405,0.9885,2.243,-0.05987
2019-05-20,"ANPP_1","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.102e-07,136,0.3168,0.9873,2.224,0.00022
2019-05-20,"ANPP_foliage","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.003e-05,95,0.3917,0.9831,5.011,0.00047
2019-05-20,"ANPP_1","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,7.331e-12,136,0.5347,0.9892,2.221,-0.00768
2019-05-20,"ANPP_foliage","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.481e-12,95,0.6888,0.9879,2.252,-0.00907
2019-05-20,"ANPP_1","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,3.366e-07,136,0.3496,0.99,0.8635,0.00512
2019-05-20,"ANPP_foliage","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0005782,95,0.2618,0.99,2.259,0.008
2019-05-20,"ANPP_1","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.871e-09,136,0.4408,0.9884,1.947,5.63252
2019-05-20,"ANPP_foliage","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,1.49e-12,95,0.734,0.9879,4.244,9.29098
2019-05-20,"ANPP_1","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.741e-06,136,0.2618,0.9882,1.093,1e-05
2019-05-20,"ANPP_foliage","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.002207,95,0.1844,0.9882,1.453,5e-05
2019-05-20,"ANPP_1","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,2.592e-07,136,0.4416,0.9915,1.567,0.00075
2019-05-20,"ANPP_foliage","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,5.694e-10,95,0.597,0.9878,2.346,0.00223
2019-05-20,"ANPP_1","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.912e-06,136,0.2772,0.9897,0.9346,0.64618
2019-05-20,"ANPP_foliage","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,9.156e-10,95,0.6143,0.9853,6.445,3.30478
2019-05-20,"ANPP_1","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.556e-09,136,0.409,0.9896,0.6024,0
2019-05-20,"ANPP_foliage","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,5.778e-07,95,0.4506,0.9891,0.0232,1e-05
2019-05-20,"ANPP_woody","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0003535,35,0.526,0.9915,3.143,0.06078
2019-05-20,"ANPP_woody_stem","mat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.141e-10,233,0.3024,0.988,2.036,0.05945
2019-05-20,"ANPP_woody","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0003911,34,0.4335,0.9933,9.043,4e-05
2019-05-20,"ANPP_woody_stem","map",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,3.458e-07,235,0.1927,0.9879,0.6088,0.00015
2019-05-20,"ANPP_woody","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,0.0005348,53,0.4272,0.9882,1.902,-0.02062
2019-05-20,"ANPP_woody_stem","lat",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,9.452e-11,264,0.3091,0.9904,1.428,-0.02501
2019-05-20,"ANPP_woody","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0006897,53,0.397,0.9884,0.6762,0.04874
2019-05-20,"ANPP_woody_stem","AnnualMeanTemp",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,6.276e-09,264,0.28,0.9901,1.869,0.04544
2019-05-20,"ANPP_woody","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0001966,53,0.4576,0.9888,1.069,-0.01292
2019-05-20,"ANPP_woody_stem","TempSeasonality",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.002e-09,264,0.2531,0.99,1.756,-0.01221
2019-05-20,"ANPP_woody","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0004402,53,0.4403,0.9887,1.488,-0.04208
2019-05-20,"ANPP_woody_stem","TempRangeAnnual",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.476e-08,264,0.227,0.9899,1.525,-0.03596
2019-05-20,"ANPP_woody","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0402,53,0.1472,0.9891,2.295,0.00018
2019-05-20,"ANPP_woody_stem","AnnualPre",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,2.719e-07,264,0.1928,0.9882,0.3544,0.00023
2019-05-20,"ANPP_woody","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0004314,53,0.4258,0.9902,1.904,-0.00574
2019-05-20,"ANPP_woody_stem","AnnualFrostDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,4.856e-09,264,0.2548,0.9906,1.794,-0.00519
2019-05-20,"ANPP_woody","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.02424,53,0.1961,0.9918,2.418,0.00457
2019-05-20,"ANPP_woody_stem","AnnualWetDays",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,7.8e-06,264,0.1628,0.9906,1.899,0.001
2019-05-20,"ANPP_woody","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.002706,53,0.3251,0.9889,2.026,4.68198
2019-05-20,"ANPP_woody_stem","VapourPressure",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.751e-08,264,0.2796,0.9901,2.058,4.53432
2019-05-20,"ANPP_woody","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",FALSE,0.06723,53,0.1269,0.9911,1.993,0
2019-05-20,"ANPP_woody_stem","Aridity",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,1.146e-06,264,0.158,0.9891,1.903,2e-05
2019-05-20,"ANPP_woody","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,8.234e-05,53,0.4935,0.9889,0.7728,0.00217
2019-05-20,"ANPP_woody_stem","PotentialEvapotranspiration",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,8.309e-08,264,0.3145,0.9916,3.603,0.00084
2019-05-20,"ANPP_woody","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0002487,53,0.4607,0.9868,0.06779,2.54802
2019-05-20,"ANPP_woody_stem","VapourPressureDeficit",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,3.458e-07,264,0.2752,0.9912,1.16,1.13029
2019-05-20,"ANPP_woody","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.linear",TRUE,0.0005372,53,0.4056,0.9895,2.038,1e-05
2019-05-20,"ANPP_woody_stem","SolarRadiation",TRUE,"geographic.area/plot.name","age.greater.than.100","mod.poly",TRUE,4.935e-08,264,0.2163,0.9903,2.098,0
